latency,numerals,selected,correct,RT,time,name,age,grid
600,5,1_5_8_9_6,1_5_6_8_9,1,2013-04-24 13:09:09.658460,JEN,34,2-1_1-5_1-3_4-5_0-3
1000,3,1_3_7,1_3_7,1,2013-04-24 13:22:06.306207,LOU,26,2-1_1-3_2-6
1000,4,1_3_4_2,1_2_3_4,1,2013-04-24 13:22:11.212151,LOU,26,1-1_0-6_1-6_3-3
1000,5,2_3_4_9_5,2_3_4_5_9,1,2013-04-24 13:22:16.371544,LOU,26,3-1_3-5_1-0_0-2_2-3
1000,9,1_2_4_3_8_6_5_9_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 13:22:24.709303,LOU,26,3-3_1-7_3-1_3-0_1-3_2-4_2-7_0-5_4-3
1000,3,4_1_8,1_4_8,1,2013-04-24 13:33:45.196137,PAT,22,0-5_1-0_0-3
1000,4,1_2_5_9,1_2_5_9,1,2013-04-24 13:33:53.269175,PAT,22,1-6_1-4_3-5_4-0
1000,5,1_4_5_6_7,1_4_5_6_7,1,2013-04-24 13:34:01.267510,PAT,22,2-4_3-0_2-1_0-0_0-3
1000,9,1_4_6_2_5_9_7_3_8,1_2_3_4_5_6_7_8_9,1,2013-04-24 13:34:07.780497,PAT,22,2-4_2-2_0-6_2-1_3-3_3-1_1-6_0-2_1-5
1000,4,1_2_5_6,1_2_5_6,1,2013-04-24 13:34:14.414256,PAT,22,1-7_2-1_3-6_0-0
800,4,4_7_5_8,4_5_7_8,1,2013-04-24 13:34:22.733086,PAT,22,1-0_0-4_1-1_2-1
800,4,1_4_8_9,1_4_8_9,1,2013-04-24 13:34:28.519649,PAT,22,1-1_0-6_3-1_1-4
600,4,4_2_5_6,2_4_5_6,1,2013-04-24 13:34:34.857285,PAT,22,4-6_0-3_0-7_4-2
600,4,7_6_8_9,6_7_8_9,1,2013-04-24 13:34:41.689282,PAT,22,0-4_0-7_1-5_3-3
1000,3,2_4_9,2_4_9,1,2013-04-24 13:38:02.057884,DAN,10,0-7_2-4_0-1
1000,4,2_3_7_1,1_2_3_7,1,2013-04-24 13:38:10.413940,DAN,10,0-1_3-6_3-5_2-2
1000,5,1_2_5_7_8,1_2_5_7_8,1,2013-04-24 13:38:20.425043,DAN,10,0-7_1-2_2-5_4-4_4-2
1000,9,1_2_8_3_4_5_6_7_9,1_2_3_4_5_6_7_8_9,1,2013-04-24 13:38:29.462867,DAN,10,0-5_1-3_3-5_4-5_2-0_0-2_1-1_2-5_0-1
1000,4,2_6_8_7,2_6_7_8,1,2013-04-24 13:38:34.948153,DAN,10,1-3_2-4_4-0_0-5
1000,4,3_4_7_8,3_4_7_8,1,2013-04-24 13:38:40.975733,DAN,10,1-4_4-6_2-5_1-6
800,4,2_1_3_9,1_2_3_9,1,2013-04-24 13:38:48.476994,DAN,10,3-3_2-4_2-2_4-0
800,4,3_1_7_9,1_3_7_9,1,2013-04-24 13:38:53.698197,DAN,10,4-3_2-3_0-4_0-7
1000,3,9_1_7,1_7_9,1,2013-04-24 13:39:48.964652,OLI,1,4-0_4-6_0-5
1000,4,4_3_9_8,3_4_8_9,1,2013-04-24 13:39:58.217703,OLI,1,1-3_0-3_4-1_3-2
1000,5,2_5_4_6_8,2_4_5_6_8,1,2013-04-24 13:40:06.371297,OLI,1,2-1_3-5_3-4_1-0_3-1
1000,9,1_6_2_3_4_8_5_7_9,1_2_3_4_5_6_7_8_9,1,2013-04-24 13:40:19.322726,OLI,1,0-4_4-7_4-6_1-5_0-0_4-5_1-0_1-4_2-0
1000,4,6_2_8_9,2_6_8_9,1,2013-04-24 13:41:20.757615,OLI,1,3-7_3-2_2-1_0-4
1000,4,8_3_1_9,1_3_8_9,1,2013-04-24 13:41:33.988715,OLI,1,4-7_1-7_2-3_1-5
1000,4,5_6_4_8,4_5_6_8,1,2013-04-24 13:41:41.346554,OLI,1,2-3_3-3_2-4_3-0
1000,3,5_2_3,2_3_5,1,2013-04-24 13:42:38.338249,JOE,11,2-1_2-3_0-3
1000,4,1_6_8_7,1_6_7_8,1,2013-04-24 13:42:50.843931,JOE,11,3-0_4-1_0-6_3-7
1000,5,3_8_6_5_2,2_3_5_6_8,1,2013-04-24 13:42:59.818542,JOE,11,3-4_4-0_2-7_2-4_0-6
1000,9,1_5_8_7_3_9_2_4_6,1_2_3_4_5_6_7_8_9,1,2013-04-24 13:43:06.045752,JOE,11,4-2_0-3_1-3_2-7_4-0_3-7_1-0_2-3_1-1
1000,3,5_6_8,5_6_8,1,2013-04-24 14:22:49.949009,.OJ,26,1-2_2-2_4-5
1000,4,1_3_5_8,1_3_5_8,1,2013-04-24 14:22:58.704892,.OJ,26,2-5_1-5_1-7_1-1
1000,5,2_4_5_6_9,2_4_5_6_9,1,2013-04-24 14:23:04.912103,.OJ,26,2-3_4-3_2-7_0-4_3-1
1000,9,1_3_7_4_8_6_2_5_9,1_2_3_4_5_6_7_8_9,1,2013-04-24 14:23:12.318493,.OJ,26,3-7_0-2_2-3_0-7_2-2_4-7_2-7_2-6_4-4
1000,4,2_5_7_8,2_5_7_8,1,2013-04-24 14:23:18.528533,.OJ,26,4-3_0-0_4-5_4-4
800,4,2_3_5_8,2_3_5_8,1,2013-04-24 14:23:23.427447,.OJ,26,4-1_3-3_0-0_4-0
600,4,1_3_8_9,1_3_8_9,1,2013-04-24 14:23:29.498354,.OJ,26,3-6_3-4_2-5_3-1
400,4,1_2_4_5,1_2_4_5,1,2013-04-24 14:23:34.717384,.OJ,26,4-2_2-4_3-6_4-1
300,4,4_3_8_2,2_3_4_8,1,2013-04-24 14:23:40.410162,.OJ,26,4-0_0-2_3-2_2-2
300,4,2_6_7_9,2_6_7_9,1,2013-04-24 14:23:46.856759,.OJ,26,0-6_4-3_4-5_0-2
210,4,1_7_3_9,1_3_7_9,1,2013-04-24 14:23:51.191087,.OJ,26,4-6_4-5_3-5_4-3
210,4,1_5_7_8,1_5_7_8,1,2013-04-24 14:23:55.358960,.OJ,26,2-3_2-4_1-7_0-1
1000,5,4_6_8_2_7,2_4_6_7_8,1,2013-04-24 14:24:03.468645,.OJ,26,0-6_4-7_4-5_2-7_2-4
1000,3,4_7_8,4_7_8,1,2013-04-24 14:38:47.035942,SAM,5,1-4_2-0_0-0
1000,4,4_8_5_7,4_5_7_8,1,2013-04-24 14:38:52.396382,SAM,5,3-5_3-1_3-0_0-7
1000,5,1_2_3_9_5,1_2_3_5_9,1,2013-04-24 14:38:58.034321,SAM,5,3-4_3-1_2-3_3-0_1-7
1000,9,1_3_4_9_5_7_2_6_8,1_2_3_4_5_6_7_8_9,1,2013-04-24 14:39:06.211866,SAM,5,0-6_4-1_0-0_1-0_1-5_1-6_2-5_0-7_0-3
1000,4,4_6_7_9,4_6_7_9,1,2013-04-24 14:39:11.254192,SAM,5,4-7_2-4_1-2_0-4
800,4,2_4_5_7,2_4_5_7,1,2013-04-24 14:39:16.292497,SAM,5,4-3_3-2_1-0_0-6
600,4,2_3_4_7,2_3_4_7,1,2013-04-24 14:39:21.335105,SAM,5,2-5_1-1_3-5_4-0
400,4,2_4_5_6,2_4_5_6,1,2013-04-24 14:39:26.395777,SAM,5,0-6_3-2_2-6_4-3
300,4,3_4_7_9,3_4_7_9,1,2013-04-24 14:39:30.470890,SAM,5,1-7_1-6_3-6_1-5
210,4,1_8_7_9,1_7_8_9,1,2013-04-24 14:39:34.958791,SAM,5,1-3_2-1_3-0_3-6
210,4,1_2_4_6,1_2_4_6,1,2013-04-24 14:39:38.808155,SAM,5,4-5_2-5_2-4_1-1
1000,5,1_2_5_6_8,1_2_5_6_8,1,2013-04-24 14:39:43.907336,SAM,5,4-6_2-5_1-6_0-4_4-2
800,5,1_2_3_5_6,1_2_3_5_6,1,2013-04-24 14:39:49.051085,SAM,5,3-7_0-1_2-1_4-7_0-5
600,5,1_3_6_7_9,1_3_6_7_9,1,2013-04-24 14:39:53.914483,SAM,5,0-0_4-6_3-1_2-1_0-2
400,5,1_2_3_4_6,1_2_3_4_6,1,2013-04-24 14:39:58.514480,SAM,5,2-0_0-7_0-2_3-3_3-1
300,5,5_6_7_8_1,1_5_6_7_8,1,2013-04-24 14:40:03.436282,SAM,5,4-0_1-6_0-1_2-2_0-3
300,5,2_3_4_5_8,2_3_4_5_8,1,2013-04-24 14:40:07.957917,SAM,5,3-2_2-6_4-4_2-1_4-2
210,5,1_4_5_7_9,1_4_5_7_9,1,2013-04-24 14:40:12.167904,SAM,5,0-5_0-6_1-2_4-3_3-4
1000,6,1_3_2_4_6_7,1_2_3_4_6_7,1,2013-04-24 14:40:17.488519,SAM,5,4-0_0-0_3-3_1-5_0-4_3-6
1000,3,5_7_8,5_7_8,1,2013-04-24 14:41:21.749401,GNG,86,1-1_4-7_2-0
1000,4,3_7_8_9,3_7_8_9,1,2013-04-24 14:41:30.000868,GNG,86,2-7_0-5_2-2_1-7
1000,5,1_2_7_6_9,1_2_6_7_9,1,2013-04-24 14:41:35.525301,GNG,86,0-3_0-5_0-6_2-6_2-1
1000,9,1_2_9_3_4_5_6_7_8,1_2_3_4_5_6_7_8_9,1,2013-04-24 14:41:43.777820,GNG,86,0-1_1-0_2-3_3-5_3-6_2-7_0-5_3-1_2-4
1000,4,3_5_7_8,3_5_7_8,1,2013-04-24 14:41:50.326320,GNG,86,3-2_2-1_3-4_2-5
800,4,1_2_5_9,1_2_5_9,1,2013-04-24 14:41:55.129966,GNG,86,3-6_3-5_1-5_0-4
600,4,2_5_6_8,2_5_6_8,1,2013-04-24 14:42:01.556539,GNG,86,1-2_1-6_2-3_1-3
400,4,1_8_7_9,1_7_8_9,1,2013-04-24 14:42:08.748880,GNG,86,4-3_1-2_3-2_2-0
1000,3,1_5_7,1_5_7,1,2013-04-24 14:57:10.053334,IMP,54,2-4_0-3_4-5
1000,4,1_3_7_8,1_3_7_8,1,2013-04-24 14:57:18.813024,IMP,54,2-7_3-3_4-7_2-3
1000,5,2_3_7_8_6,2_3_6_7_8,1,2013-04-24 14:57:27.850211,IMP,54,2-0_1-5_0-2_2-4_3-3
1000,9,1_2_8_4_6_9_5_3_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 14:57:39.910178,IMP,54,4-3_0-3_2-2_2-7_2-5_3-0_1-2_1-1_3-4
1000,4,1_2_4_5,1_2_4_5,1,2013-04-24 14:57:48.040531,IMP,54,4-2_2-5_2-1_3-4
800,4,2_9_5_7,2_5_7_9,1,2013-04-24 14:57:54.689317,IMP,54,3-4_0-2_3-0_4-4
800,4,1_2_4_7,1_2_4_7,1,2013-04-24 14:58:00.051098,IMP,54,3-0_4-5_3-5_1-7
600,4,3_5_6_9,3_5_6_9,1,2013-04-24 14:58:05.059014,IMP,54,2-5_2-3_1-7_3-1
400,4,2_4_5_7,2_4_5_7,1,2013-04-24 14:58:10.649004,IMP,54,3-0_4-2_2-6_3-7
300,4,1_2_8_7,1_2_7_8,1,2013-04-24 14:58:15.336588,IMP,54,2-3_0-2_4-7_3-1
300,4,4_9_7_5,4_5_7_9,1,2013-04-24 14:58:21.646833,IMP,54,3-3_3-6_3-7_3-5
1000,3,1_5_7,1_5_7,1,2013-04-24 14:58:44.258716,IMP,54,1-3_0-2_4-3
1000,4,4_6_8_9,4_6_8_9,1,2013-04-24 14:58:49.868892,IMP,54,1-0_3-6_0-7_4-0
1000,5,3_7_6_9_5,3_5_6_7_9,1,2013-04-24 14:58:58.438931,IMP,54,3-5_3-6_4-0_0-5_1-3
1000,9,1_4_6_5_8_2_9_3_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 14:59:08.536290,IMP,54,2-7_0-1_4-6_4-1_2-0_3-3_4-4_0-4_2-5
1000,4,1_4_5_8,1_4_5_8,1,2013-04-24 14:59:17.008216,IMP,54,2-0_4-7_4-4_3-7
800,4,2_3_5_7,2_3_5_7,1,2013-04-24 14:59:22.532359,IMP,54,0-7_1-0_3-2_2-7
600,4,1_2_6_9,1_2_6_9,1,2013-04-24 14:59:27.414754,IMP,54,4-6_3-0_3-6_3-7
400,4,4_6_5_9,4_5_6_9,1,2013-04-24 14:59:34.234925,IMP,54,3-1_4-6_3-2_4-5
400,4,5_7_6_9,5_6_7_9,1,2013-04-24 14:59:39.616224,IMP,54,1-7_0-3_2-7_3-7
400,4,3_5_7_9,3_5_7_9,1,2013-04-24 14:59:44.997820,IMP,54,0-6_4-1_1-3_1-6
300,4,1_9_5_6,1_5_6_9,1,2013-04-24 14:59:50.726187,IMP,54,0-2_0-0_1-7_1-4
1000,3,1_2_6,1_2_6,1,2013-04-24 15:00:08.981191,LEM,26,2-0_3-4_0-2
1000,4,4_5_6_9,4_5_6_9,1,2013-04-24 15:00:14.067141,LEM,26,3-1_2-5_4-1_3-6
1000,5,2_3_4_7_6,2_3_4_6_7,1,2013-04-24 15:00:19.631424,LEM,26,0-1_1-0_3-2_4-6_2-7
1000,9,1_3_2_4_8_5_6_9_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:00:27.505338,LEM,26,2-0_3-6_4-7_3-1_3-4_1-1_4-4_4-1_0-3
1000,4,2_5_8_9,2_5_8_9,1,2013-04-24 15:00:32.806824,LEM,26,4-2_0-7_2-2_2-6
800,4,1_2_3_9,1_2_3_9,1,2013-04-24 15:00:37.671105,LEM,26,1-1_3-7_1-3_2-2
600,4,1_2_5_6,1_2_5_6,1,2013-04-24 15:00:41.930381,LEM,26,2-3_3-4_2-2_3-7
400,4,3_4_5_9,3_4_5_9,1,2013-04-24 15:00:46.393996,LEM,26,4-2_3-7_0-7_2-3
300,4,1_3_4_9,1_3_4_9,1,2013-04-24 15:00:50.576323,LEM,26,2-0_1-5_4-5_0-3
210,4,1_2_4_5,1_2_4_5,1,2013-04-24 15:00:54.469712,LEM,26,2-3_2-6_3-6_1-4
1000,5,2_3_4_7_9,2_3_4_7_9,1,2013-04-24 15:01:00.558587,LEM,26,4-2_2-0_3-5_1-3_3-1
800,5,2_3_5_6_7,2_3_5_6_7,1,2013-04-24 15:01:06.051208,LEM,26,4-3_0-1_0-5_0-0_3-1
600,5,1_4_8_7_9,1_4_7_8_9,1,2013-04-24 15:01:12.600001,LEM,26,1-5_4-0_4-7_0-7_4-1
600,5,2_4_9_8_6,2_4_6_8_9,1,2013-04-24 15:01:18.208917,LEM,26,4-0_4-2_3-3_0-1_0-2
600,5,1_3_4_9_6,1_3_4_6_9,1,2013-04-24 15:01:25.295397,LEM,26,3-3_4-7_1-2_2-5_3-6
1000,3,3_6_9,3_6_9,1,2013-04-24 15:04:59.961958,PEN,21,1-5_3-4_4-5
1000,4,1_3_5_7,1_3_5_7,1,2013-04-24 15:05:05.768107,PEN,21,3-6_3-7_1-5_1-7
1000,5,1_2_3_4_9,1_2_3_4_9,1,2013-04-24 15:05:12.660897,PEN,21,0-2_3-5_3-7_4-3_2-4
1000,9,1_4_2_9_3_5_8_7_6,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:05:20.239854,PEN,21,3-4_3-7_4-7_1-5_1-7_2-1_0-0_3-0_4-5
1000,4,1_2_4_5,1_2_4_5,1,2013-04-24 15:05:27.247344,PEN,21,4-3_4-1_1-3_0-1
800,4,1_2_6_7,1_2_6_7,1,2013-04-24 15:05:32.979114,PEN,21,4-1_4-6_0-3_1-0
600,4,3_5_6_7,3_5_6_7,1,2013-04-24 15:05:38.627107,PEN,21,2-4_1-1_0-0_2-2
400,4,2_4_7_9,2_4_7_9,1,2013-04-24 15:05:43.795669,PEN,21,2-0_1-3_0-2_0-6
300,4,3_4_9_7,3_4_7_9,1,2013-04-24 15:05:51.289751,PEN,21,3-5_1-4_4-3_3-7
300,4,2_5_8_7,2_5_7_8,1,2013-04-24 15:05:55.709568,PEN,21,4-1_4-4_4-7_2-1
300,4,2_4_9_8,2_4_8_9,1,2013-04-24 15:06:00.110552,PEN,21,3-4_1-3_1-5_0-7
1000,3,2_3_9,2_3_9,1,2013-04-24 15:09:18.216754,KEV,22,1-7_4-3_3-2
1000,4,1_2_3_4,1_2_3_4,1,2013-04-24 15:09:23.343915,KEV,22,1-2_3-1_4-4_4-3
1000,5,1_2_3_6_7,1_2_3_6_7,1,2013-04-24 15:09:29.074957,KEV,22,3-2_0-2_2-2_1-3_3-3
1000,9,1_2_3_4_5_6_7_9_8,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:09:40.721992,KEV,22,0-4_4-3_1-0_2-4_4-1_1-2_1-1_2-2_4-2
1000,4,1_5_8_9,1_5_8_9,1,2013-04-24 15:09:48.092627,KEV,22,2-5_3-0_0-4_3-3
800,4,4_5_6_8,4_5_6_8,1,2013-04-24 15:09:53.293371,KEV,22,0-3_0-4_3-7_1-2
600,4,2_4_5_8,2_4_5_8,1,2013-04-24 15:09:58.275599,KEV,22,1-5_4-5_0-4_3-7
400,4,1_2_3_4,1_2_3_4,1,2013-04-24 15:10:03.195209,KEV,22,4-5_4-2_4-3_4-7
300,4,4_5_7_8,4_5_7_8,1,2013-04-24 15:10:08.712188,KEV,22,3-2_0-5_3-4_1-1
210,4,3_8_5_9,3_5_8_9,1,2013-04-24 15:10:14.391542,KEV,22,2-6_3-2_3-6_0-5
210,4,3_5_6_7,3_5_6_7,1,2013-04-24 15:10:18.926309,KEV,22,0-2_3-2_1-7_1-6
1000,5,2_4_5_6_3,2_3_4_5_6,1,2013-04-24 15:10:24.852922,KEV,22,0-5_4-7_2-1_2-0_4-0
1000,5,1_6_3_9_5,1_3_5_6_9,1,2013-04-24 15:10:37.025037,KEV,22,3-3_1-1_4-2_1-0_2-1
1000,3,1_4_9,1_4_9,1,2013-04-24 15:11:05.508877,SEC,29,0-4_1-4_4-6
1000,4,2_6_8_9,2_6_8_9,1,2013-04-24 15:11:10.827606,SEC,29,1-1_2-0_1-6_3-2
1000,5,2_3_5_7_9,2_3_5_7_9,1,2013-04-24 15:11:16.486855,SEC,29,4-1_2-0_1-2_0-3_2-6
1000,9,1_2_3_4_9_5_6_7_8,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:11:24.804486,SEC,29,4-0_1-4_0-6_3-0_4-7_4-3_2-1_1-6_0-2
1000,4,1_4_7_8,1_4_7_8,1,2013-04-24 15:11:29.945328,SEC,29,3-1_0-5_4-6_1-3
800,4,3_4_7_9,3_4_7_9,1,2013-04-24 15:11:34.569287,SEC,29,1-7_3-7_1-3_4-7
600,4,3_4_5_9,3_4_5_9,1,2013-04-24 15:11:39.092000,SEC,29,3-6_4-1_0-3_2-5
400,4,2_3_6_7,2_3_6_7,1,2013-04-24 15:11:43.570127,SEC,29,3-2_4-7_2-4_2-7
300,4,1_3_7_9,1_3_7_9,1,2013-04-24 15:11:47.755642,SEC,29,1-1_4-2_2-4_3-5
210,4,1_2_5_7,1_2_5_7,1,2013-04-24 15:11:51.568580,SEC,29,1-2_2-0_3-1_1-5
1000,5,1_2_3_8_9,1_2_3_8_9,1,2013-04-24 15:11:56.856253,SEC,29,2-7_0-6_3-2_4-3_1-6
800,5,1_2_4_5_7,1_2_4_5_7,1,2013-04-24 15:12:02.095506,SEC,29,0-2_0-0_2-1_1-7_4-6
600,5,4_5_6_7_8,4_5_6_7_8,1,2013-04-24 15:12:07.762340,SEC,29,1-7_0-5_3-2_2-1_1-3
400,5,1_2_3_4_5,1_2_3_4_5,1,2013-04-24 15:12:12.224798,SEC,29,1-2_3-0_3-5_2-7_1-4
300,5,2_3_5_8_6,2_3_5_6_8,1,2013-04-24 15:12:17.029647,SEC,29,4-0_0-3_2-0_0-7_2-6
300,5,4_6_1_8_7,1_4_6_7_8,1,2013-04-24 15:12:21.973032,SEC,29,4-6_0-2_0-7_1-1_2-1
300,5,4_5_6_9_8,4_5_6_8_9,1,2013-04-24 15:12:27.390954,SEC,29,0-6_3-0_2-3_2-1_1-2
1000,3,4_7_9,4_7_9,1,2013-04-24 15:13:13.013194,CAS,29,0-4_0-3_1-4
1000,4,1_2_4_6,1_2_4_6,1,2013-04-24 15:13:21.000201,CAS,29,2-0_0-3_2-1_2-3
1000,5,1_2_4_5_6,1_2_4_5_6,1,2013-04-24 15:13:26.486004,CAS,29,2-4_3-1_3-5_3-0_4-6
1000,9,1_2_4_8_9_6_5_7_3,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:13:34.861860,CAS,29,4-3_2-2_0-5_0-0_0-2_2-1_3-4_0-7_4-1
1000,4,1_4_6_9,1_4_6_9,1,2013-04-24 15:13:40.084711,CAS,29,2-7_3-3_3-6_0-7
800,4,1_4_5_8,1_4_5_8,1,2013-04-24 15:13:50.873684,CAS,29,2-2_1-5_2-5_2-6
600,4,5_7_8_9,5_7_8_9,1,2013-04-24 15:13:56.296651,CAS,29,3-1_1-3_0-2_2-6
400,4,1_3_7_9,1_3_7_9,1,2013-04-24 15:14:08.704466,CAS,29,3-6_1-0_4-6_1-1
300,4,2_5_7_6,2_5_6_7,1,2013-04-24 15:14:17.197350,CAS,29,0-6_4-2_0-0_4-3
300,4,3_4_5_7,3_4_5_7,1,2013-04-24 15:14:23.024856,CAS,29,1-5_4-2_1-7_0-2
210,4,4_2_9_6,2_4_6_9,1,2013-04-24 15:14:30.891388,CAS,29,0-0_0-1_0-7_1-0
210,4,5_6_7_8,5_6_7_8,1,2013-04-24 15:14:39.908194,CAS,29,3-6_4-7_3-3_1-2
1000,5,1_9_6_3_8,1_3_6_8_9,1,2013-04-24 15:14:48.504073,CAS,29,4-3_0-2_4-7_0-0_0-5
1000,3,4_7_8,4_7_8,1,2013-04-24 15:28:48.717693,DAN,22,3-7_2-4_0-2
1000,4,1_4_5_8,1_4_5_8,1,2013-04-24 15:28:53.558387,DAN,22,1-3_3-1_4-3_1-2
1000,5,3_5_6_9_8,3_5_6_8_9,1,2013-04-24 15:28:58.785087,DAN,22,3-1_4-6_2-0_0-2_0-6
1000,9,1_2_6_9_5_4_3_8_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:29:07.233414,DAN,22,3-4_1-7_4-0_1-1_3-7_3-0_1-4_3-6_4-1
1000,4,1_7_8_9,1_7_8_9,1,2013-04-24 15:29:14.097417,DAN,22,3-4_0-2_4-5_4-3
800,4,2_3_4_7,2_3_4_7,1,2013-04-24 15:29:18.786891,DAN,22,4-1_4-6_0-6_1-2
600,4,2_5_6_7,2_5_6_7,1,2013-04-24 15:29:23.813104,DAN,22,0-7_0-5_1-6_3-3
400,4,1_3_6_9,1_3_6_9,1,2013-04-24 15:29:28.637289,DAN,22,2-2_3-6_3-0_2-1
300,4,7_2_4_3,2_3_4_7,1,2013-04-24 15:29:32.434145,DAN,22,4-1_0-3_3-0_0-5
300,4,1_3_5_6,1_3_5_6,1,2013-04-24 15:29:36.820002,DAN,22,4-3_0-0_2-5_3-3
210,4,1_2_4_5,1_2_4_5,1,2013-04-24 15:29:41.634541,DAN,22,4-3_1-6_2-0_4-4
1000,5,1_3_4_5_8,1_3_4_5_8,1,2013-04-24 15:29:48.175517,DAN,22,4-1_1-6_4-5_3-2_0-1
800,5,1_3_6_5_8,1_3_5_6_8,1,2013-04-24 15:29:53.372427,DAN,22,2-6_0-3_4-2_4-7_3-3
800,5,2_4_5_8_6,2_4_5_6_8,1,2013-04-24 15:30:00.348026,DAN,22,2-4_3-0_1-3_4-2_3-7
1000,3,2_4_5,2_4_5,1,2013-04-24 15:31:23.696866,CVB,8,3-0_1-7_2-2
1000,4,8_9_6_2,2_6_8_9,1,2013-04-24 15:31:29.700017,CVB,8,1-2_1-3_3-1_4-3
1000,5,1_2_3_4_7,1_2_3_4_7,1,2013-04-24 15:31:34.356192,CVB,8,3-1_2-4_1-3_3-3_0-5
1000,9,1_2_6_5_9_8_3_4_7,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:31:44.267463,CVB,8,3-3_1-2_0-6_1-7_1-3_3-5_1-0_3-4_2-2
1000,4,1_3_5_9,1_3_5_9,1,2013-04-24 15:31:50.833005,CVB,8,1-2_3-2_3-3_3-4
800,4,1_5_6_9,1_5_6_9,1,2013-04-24 15:31:55.894290,CVB,8,4-5_0-6_1-3_3-6
600,4,3_5_6_9,3_5_6_9,1,2013-04-24 15:32:01.738072,CVB,8,0-7_1-2_2-4_4-5
400,4,1_3_5_8,1_3_5_8,1,2013-04-24 15:32:07.949182,CVB,8,0-5_4-7_3-2_2-5
300,4,1_6_8_9,1_6_8_9,1,2013-04-24 15:32:14.158049,CVB,8,0-6_1-4_1-5_1-3
210,4,1_2_7_9,1_2_7_9,1,2013-04-24 15:32:21.296555,CVB,8,1-2_0-7_2-3_2-4
1000,5,1_3_5_6_9,1_3_5_6_9,1,2013-04-24 15:32:31.217538,CVB,8,1-3_3-4_0-5_1-2_0-4
800,5,1_5_6_7_8,1_5_6_7_8,1,2013-04-24 15:32:38.007797,CVB,8,4-1_3-5_1-6_0-3_0-5
600,5,9_2_4_6_5,2_4_5_6_9,1,2013-04-24 15:32:49.021175,CVB,8,2-5_2-3_4-7_1-3_4-2
600,5,2_3_8_6_9,2_3_6_8_9,1,2013-04-24 15:32:57.597483,CVB,8,2-1_1-2_4-1_0-0_1-0
600,5,2_3_4_8_6,2_3_4_6_8,1,2013-04-24 15:33:08.163684,CVB,8,4-1_3-7_4-5_3-5_3-4
1000,3,7_6_9,6_7_9,1,2013-04-24 15:34:05.102484,SDW,50,2-4_4-3_4-1
1000,4,1_3_5_6,1_3_5_6,1,2013-04-24 15:34:10.829822,SDW,50,3-5_2-3_1-2_0-2
1000,5,1_3_5_6_7,1_3_5_6_7,1,2013-04-24 15:34:17.901954,SDW,50,0-4_1-5_0-3_3-2_4-7
1000,9,1_2_9_6_7_8_5_3_4,1_2_3_4_5_6_7_8_9,1,2013-04-24 15:34:24.586712,SDW,50,4-3_2-5_4-2_0-7_0-2_1-4_0-4_0-3_3-5
1000,4,3_5_6_8,3_5_6_8,1,2013-04-24 15:34:31.392846,SDW,50,0-1_2-6_4-4_3-1
800,4,3_2_5_4,2_3_4_5,1,2013-04-24 15:34:38.499288,SDW,50,3-7_2-4_4-2_2-3
800,4,2_3_9_7,2_3_7_9,1,2013-04-24 15:34:44.491992,SDW,50,1-0_0-1_2-1_1-6
800,4,3_5_6_7,3_5_6_7,1,2013-04-24 15:34:49.952479,SDW,50,2-6_3-3_2-3_4-3
600,4,4_5_8_7,4_5_7_8,1,2013-04-24 15:34:54.700646,SDW,50,4-5_3-2_2-7_2-5
1000,3,7_9_4,4_7_9,1,2013-04-24 16:06:25.388234,GUH,44,1-5_4-5_0-7
1000,4,5_2_3_7,2_3_5_7,1,2013-04-24 16:06:30.871012,GUH,44,4-5_4-7_3-2_2-5
1000,5,1_7_5_3_8,1_3_5_7_8,1,2013-04-24 16:06:41.129290,GUH,44,3-3_1-6_0-7_2-2_4-0
1000,3,1_7_9,1_7_9,1,2013-04-24 16:40:40.838303,FLO,3,0-2_2-3_3-1
1000,4,6_3_9_5,3_5_6_9,1,2013-04-24 16:41:27.947284,FLO,3,3-4_1-6_3-0_2-6
1000,5,3_1_7_4_2,1_2_3_4_7,1,2013-04-24 16:41:38.206585,FLO,3,2-1_1-6_3-2_1-7_1-4
1000,9,3_1_4_8_7_9_2_6_5,1_2_3_4_5_6_7_8_9,1,2013-04-24 16:41:53.102371,FLO,3,3-1_2-1_4-0_4-2_3-7_0-6_2-2_3-2_3-4
1000,4,5_1_7_8,1_5_7_8,1,2013-04-24 16:41:59.348413,FLO,3,4-4_1-1_3-2_2-5
1000,4,3_6_8_1,1_3_6_8,1,2013-04-24 16:42:10.264663,FLO,3,1-7_4-7_4-5_0-2
1000,3,3_5_4,3_4_5,1,2013-04-24 17:12:25.744540,FUD,33,4-0_2-6_1-7
1000,4,1_4_5_9,1_4_5_9,1,2013-04-24 17:12:33.077897,FUD,33,2-1_0-2_4-7_1-5
